ID,Lot,Period,Species,Elem,Side,Con,Frag,Prox,Ant,Lat,Dor,Fus,Burn,Weathering,Gnawing,Mod,Butch,Weight (gm),Comment
16005,128,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.2,NA
15843,269,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,1.6,NA
15587,161,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.9,NA
15997,169,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.2,NA
12005,958,L,49,101,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
15968,126,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.4,NA
12142,229,L,49,103,2,4,3,7,2,2,99,1,5,7,7,7,NA,NA,NA
15964,131,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.3,NA
13682,81,UNK,49,67,1,7,3,14,9,9,99,1,5,7,7,7,NA,NA,NA
2560,488,I,81,16,99,3,8,99,9,NA,99,1,5,7,7,7,3,NA,NA
15759,284,L,45,53,99,6,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
15982,296,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.4,NA
15850,299,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,1.2,NA
15581,299,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,1.2,NA
15960,166,L,45,54,99,4,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.2,NA
15820,176,L,45,53,99,7,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
15196,1004,E,44,153,99,1,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
625,42,UNK,6,81,1,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,NA
15819,229,L,45,53,99,7,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.2,NA
2986,950,L,160,66,1,6,8,99,9,NA,99,1,5,7,7,7,3,NA,NA
15818,289,L,45,53,99,7,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
1062,709,L,11,115,2,7,9,11,9,NA,99,3,5,7,7,7,NA,NA,NA
13306,158,L,45,133,1,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
15815,264,L,45,53,99,5,1,NA,NA,NA,NA,1,5,7,7,7,NA,0.4,NA
12096,811,L,45,70,1,7,1,4,9,9,99,1,2,7,7,7,NA,NA,NA
9428,717,L,45,70,2,7,1,4,1,3,99,1,5,7,7,7,NA,0.9,NA
4222,854,L,100,96,2,1,9,1,9,NA,99,4,5,6,7,6,3,NA,NA
4208,272,L,100,76,2,1,9,1,9,NA,99,4,5,6,7,6,3,NA,NA
2648,756,I,100,117,2,7,4,7,9,NA,99,14,2,6,7,6,3,NA,NA
2657,461,I,100,112,99,6,2,99,9,NA,99,88,5,7,7,7,3,NA,NA
3148,149,I,81,117,1,7,1,7,9,NA,99,14,3,7,7,7,3,NA,NA
15716,450,I,45,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
6753,233,E,45,113,1,1,9,16,9,9,99,3,5,7,7,7,NA,1.2,NA
15194,1004,E,53,71,2,4,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
6134,121,L,18,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,12.6,NA
15729,148,I,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
6098,182,L,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
15786,297,L,47,50,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.2,NA
15610,291,L,47,52,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
111,25,L,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
63,23,L,47,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
133,225,E,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
113,28,E,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
15742,439,I,45,52,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.4,NA
10429,945,L,16,146,88,1,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
6939,467,I,16,122,1,1,9,1,1,1,99,1,5,7,7,7,NA,0.5,NA
3548,172,L,100,117,2,6,4,7,9,NA,99,14,5,7,7,7,3,NA,NA
2939,23,L,100,184,99,6,2,11,9,NA,99,1,5,6,7,6,3,NA,NA
3553,644,E,100,184,99,6,4,11,9,NA,99,1,5,7,7,7,3,NA,NA
4149,2014,UNK,100,117,1,6,4,14,9,NA,99,88,5,6,7,6,3,NA,NA
3581,734,L,81,70,1,6,4,14,9,NA,99,1,5,7,7,7,3,NA,NA
9250,270,L,11,72,2,6,1,7,3,3,99,1,5,6,7,6,NA,92,NA
10562,879,I,16,102,2,4,3,15,3,8,99,88,5,7,7,7,NA,NA,NA
1701,243,E,16,113,1,6,1,14,9,NA,99,1,5,7,7,7,NA,NA,NA
10061,121,L,18,67,1,6,1,14,2,3,99,1,5,7,7,7,NA,NA,NA
1591,115,L,49,72,1,4,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
173,41,UNK,18,71,1,6,1,4,9,NA,99,1,5,7,7,7,NA,25.5,NA
1601,235,E,6,151,1,4,3,7,9,NA,99,1,5,7,7,7,NA,NA,NA
10271,59,UNK,18,67,2,6,3,17,1,1,99,99,5,7,7,7,NA,20.8,NA
15268,57,UNK,18,113,1,6,1,7,99,99,99,1,5,7,7,7,NA,NA,NA
12788,5,L,47,113,2,6,3,7,9,9,99,1,5,7,7,7,NA,NA,NA
8122,724,L,47,113,88,6,3,14,1,8,99,3,5,7,7,7,NA,0.5,NA
1670,443,I,49,115,1,6,1,12,9,NA,99,3,5,7,7,7,NA,NA,NA
11952,887,I,49,67,2,6,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
13631,892,I,49,72,2,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
11134,6,L,18,153,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
11363,1112,I,49,115,2,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
15629,134,L,45,51,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.6,NA
7506,809,L,45,102,2,1,9,8,1,1,99,3,5,7,7,7,NA,1,NA
6137,129,L,18,115,1,1,9,2,9,9,99,3,5,7,7,7,NA,10.5,NA
8858,710,L,18,71,2,1,9,16,1,1,99,3,5,7,7,7,NA,3.3,NA
11364,491,I,49,115,2,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
7360,1007,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,6.4,NA
7884,225,E,18,153,1,1,9,1,1,1,99,99,3,7,7,7,NA,2,NA
7295,289,L,47,102,2,1,9,1,1,1,99,3,5,7,7,7,NA,0.2,NA
6476,273,L,47,71,1,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
10215,174,L,47,101,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.3,NA
15751,237,UNK,47,50,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.2,NA
14308,20,I,49,115,2,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
11357,892,I,49,115,2,6,1,14,9,9,99,1,2,7,7,7,NA,NA,NA
12002,946,L,49,67,1,6,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
12003,812,L,49,67,1,6,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
13678,22,L,49,67,1,6,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
10578,828,L,16,72,2,7,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
11997,8,L,49,67,1,6,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
12015,7,L,49,115,1,6,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
12020,950,L,49,115,1,6,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
1711,217,L,49,115,2,6,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
13047,21,L,49,102,1,6,1,14,3,9,99,1,5,7,7,7,NA,NA,NA
13050,812,L,49,102,1,6,1,15,3,9,99,1,5,7,7,7,NA,NA,NA
13954,29,E,49,113,1,6,1,10,9,9,99,88,5,7,7,7,NA,NA,NA
3439,211,L,81,72,2,6,4,7,9,NA,99,14,5,7,7,4,1,NA,NA
3678,119,L,81,113,2,6,4,7,9,NA,99,14,5,7,7,4,1,NA,NA
2829,257,L,81,117,2,6,4,14,9,NA,99,1,5,6,7,6,3,NA,NA
2831,621,L,81,117,2,6,4,14,9,NA,99,1,5,6,7,6,3,NA,NA
3679,721,L,81,113,2,6,4,14,9,NA,99,1,5,6,7,6,3,NA,NA
3681,25,L,81,113,2,6,4,14,9,NA,99,1,5,6,7,6,3,NA,NA
3595,131,L,81,70,2,6,4,14,9,NA,99,1,5,6,7,6,3,NA,NA
3623,754,L,81,84,2,6,4,14,9,NA,99,1,5,6,7,6,3,NA,NA
836,236,E,6,54,99,7,9,99,3,NA,11,3,5,7,7,7,NA,NA,NA
2767,838,L,81,71,2,6,5,14,9,NA,99,1,5,6,7,6,3,NA,NA
3691,809,L,81,117,2,6,4,14,9,NA,99,1,5,7,7,7,3,NA,NA
3708,297,L,81,129,2,6,4,14,9,NA,99,1,5,7,7,7,3,NA,NA
3460,169,L,81,113,2,6,4,14,9,NA,99,1,5,7,7,7,3,NA,NA
11005,1017,E,16,146,88,5,9,16,9,9,99,3,2,6,7,6,NA,NA,NA
2768,849,L,81,71,2,6,4,14,9,NA,99,1,5,7,7,7,3,NA,NA
3783,732,L,81,69,1,6,4,14,9,NA,99,1,1,7,7,7,3,NA,NA
11330,290,L,46,115,1,1,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
1466,733,L,46,71,1,6,1,7,9,NA,99,3,5,7,7,7,NA,NA,NA
1358,264,L,46,66,3,6,9,9,9,NA,99,12,5,7,7,7,NA,NA,NA
NA,743,L,46,103,1,6,1,14,99,99,99,1,5,7,7,7,3,0.8,NA
15663,178,L,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
2412,522,E,81,17,1,1,9,99,9,NA,99,99,5,7,7,7,3,NA,NA
5189,225,E,45,111,2,6,1,17,3,1,99,1,2,7,7,7,NA,0.7,NA
9813,3,L,18,152,1,6,2,17,1,2,99,1,5,7,7,7,NA,1,"record not found in original data sheets, 2001"
101,235,E,45,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
4236,110,L,102,113,2,7,4,11,9,NA,99,1,5,7,7,7,3,NA,NA
3088,448,I,81,70,2,7,8,11,9,NA,99,88,5,7,7,7,3,NA,NA
6784,510,E,45,113,2,6,1,14,2,1,99,2,5,7,7,7,NA,2.4,NA
13827,17,I,66,70,2,6,3,14,9,9,99,1,5,7,7,7,NA,NA,NA
2428,247,E,74,113,1,9,8,14,9,NA,99,1,5,7,7,7,3,NA,NA
12014,9999,UNK,49,115,1,5,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
1848,20,I,6,62,2,5,1,14,9,NA,99,1,5,7,7,7,NA,NA,NA
1920,313,UNK,18,111,2,6,1,1,9,NA,99,1,5,7,7,7,NA,NA,NA
10311,1200,I,16,153,2,3,9,1,1,1,99,1,2,7,7,7,NA,NA,NA
10289,9,L,16,152,1,2,9,1,1,1,99,13,5,7,7,7,NA,NA,NA
1821,522,E,18,152,88,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,NA
6501,126,L,47,71,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
11484,22,L,46,120,1,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
8084,710,L,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
9185,43,UNK,45,115,2,7,8,16,9,9,99,3,5,7,7,7,NA,0.3,NA
11031,18,I,18,113,1,6,1,7,1,1,99,1,5,7,7,7,NA,NA,NA
5202,240,E,18,113,1,6,1,7,1,1,99,1,4,7,7,7,NA,27.8,NA
13639,31,E,46,72,1,3,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
6138,134,L,18,115,1,1,9,2,9,9,99,3,5,7,7,7,NA,8.2,NA
11041,520,E,18,113,2,1,9,2,1,1,99,3,5,7,7,7,NA,NA,NA
15375,22,L,47,113,88,1,9,2,1,1,99,3,5,7,7,7,NA,0.1,NA
1456,318,UNK,16,72,1,7,9,2,9,NA,99,3,5,7,7,7,NA,NA,NA
NA,2,L,49,9,88,6,1,99,99,99,99,88,5,7,7,7,3,0.2,NA
9766,4,L,47,50,99,1,9,99,1,1,1,1,5,7,7,7,NA,0.2,NA
8322,1007,E,16,55,99,7,1,99,2,3,9,1,5,7,7,7,NA,10.5,NA
14115,128,L,47,103,2,7,1,99,9,9,99,3,5,7,7,7,NA,NA,NA
678,25,L,6,52,99,7,3,99,4,NA,10,99,5,7,7,7,NA,NA,NA
786,815,L,6,53,99,7,9,99,9,NA,11,3,5,7,7,7,NA,NA,NA
5265,236,E,18,113,88,7,1,4,1,2,99,3,2,7,7,7,NA,7.9,NA
13688,246,E,49,67,1,7,3,4,9,9,99,88,5,7,7,7,NA,NA,NA
9293,434,I,11,70,1,7,1,4,1,7,99,1,5,7,7,1,NA,60,NA
1984,49,UNK,18,115,1,7,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
486,879,I,49,115,1,7,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
8654,495,I,11,60,88,7,3,10,1,1,99,88,5,7,7,7,NA,21,NA
60,218,E,45,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
NA,34,L,18,26,88,7,1,99,99,99,99,88,2,7,7,7,3,4.8,NA
15195,1004,E,44,60,99,6,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,0.1,NA
4748,290,L,47,26,1,6,1,99,9,NA,99,99,2,7,7,7,3,0.6,NA
15191,1004,E,53,26,1,4,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
91,228,E,45,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
137,24,L,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
61,27,L,47,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
15775,280,L,45,51,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.5,NA
8533,750,I,45,145,88,7,1,17,2,1,99,1,5,7,7,7,NA,0.1,NA
7251,167,L,47,110,1,5,1,10,1,2,99,1,3,7,7,7,NA,0.8,NA
7967,162,L,47,103,1,6,1,8,2,1,99,88,3,7,7,7,NA,0.2,NA
5954,168,L,18,95,2,1,9,2,9,9,99,3,5,7,7,7,NA,1.3,NA
3861,229,L,81,17,2,1,9,99,9,NA,99,1,5,7,7,7,3,NA,NA
14078,896,I,45,54,99,6,1,99,4,3,2,12,5,7,7,7,NA,NA,NA
7632,734,L,45,115,1,1,9,2,1,1,99,3,5,7,7,7,NA,0.6,NA
6458,282,L,45,71,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.6,NA
9383,9,L,11,89,88,1,9,1,1,1,99,1,5,7,7,7,NA,4,NA
6941,514,E,16,122,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.5,NA
10326,28,E,16,153,88,1,9,1,1,1,99,13,5,7,7,7,NA,NA,NA
7333,841,L,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,8,NA
5483,23,L,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,6.8,NA
7340,838,L,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,7.3,NA
10538,643,E,16,107,1,6,1,4,1,3,99,3,5,7,7,7,NA,NA,NA
7356,954,L,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,6,NA
7337,717,L,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,7.4,NA
7343,839,L,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,5.9,NA
9945,743,L,18,128,1,1,9,1,9,9,99,1,5,7,7,7,NA,1.2,NA
5963,225,E,18,96,2,1,9,1,9,9,99,1,5,7,7,7,NA,3.2,NA
15630,131,L,45,51,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.6,NA
5688,143,I,45,70,2,7,1,17,1,1,99,1,4,7,7,7,NA,0.3,NA
131,24,L,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
15686,428,I,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
15677,441,I,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
15722,168,L,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
1351,931,L,16,115,2,7,9,16,9,NA,99,3,5,7,7,7,NA,NA,NA
10426,211,L,16,146,88,1,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
10430,18,I,16,146,88,1,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
8072,759,UNK,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.1,NA
15773,282,L,45,50,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.6,NA
45,231,E,16,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA
15938,180,L,45,54,99,1,9,NA,NA,NA,NA,3,5,7,7,7,NA,0.3,NA
10577,42,UNK,16,72,2,7,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
9763,4,L,45,53,99,6,2,99,1,1,2,88,5,7,7,7,NA,0.4,NA
768,137,L,6,53,99,7,1,99,1,NA,2,88,5,6,7,6,NA,NA,NA
2001,1007,E,6,53,99,7,1,99,1,NA,2,88,5,6,7,6,NA,NA,NA
1980,234,E,6,53,3,7,3,99,2,NA,8,88,5,7,7,7,NA,NA,NA
1979,954,L,6,53,3,7,2,99,2,NA,8,88,5,7,7,7,NA,NA,NA
11329,100,UNK,46,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
6144,318,UNK,18,115,2,1,9,16,1,1,99,3,5,7,7,7,NA,4.2,NA
11323,953,L,46,115,1,1,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
11035,851,L,16,113,1,1,9,2,1,1,99,3,5,7,7,7,NA,NA,NA
6692,166,L,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
6733,270,L,47,113,1,7,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
6711,641,L,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.1,NA
6697,608,L,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
11000,740,L,16,146,88,5,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
15210,846,L,47,67,2,6,NA,1,NA,NA,7,1,NA,7,7,NA,NA,0.2,NA
10997,925,UNK,16,146,88,5,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
10439,41,UNK,16,146,88,5,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
11001,9999,UNK,16,146,88,5,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
10435,1010,E,16,146,88,5,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
10438,239,E,16,146,88,5,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
11003,244,E,16,146,88,5,9,16,9,9,99,3,2,7,7,7,NA,NA,NA
8802,740,L,18,120,1,1,9,2,1,1,99,3,5,7,7,7,NA,1.4,NA
10297,59,UNK,18,151,2,1,9,2,1,1,99,3,5,6,7,6,NA,NA,NA
12084,138,L,47,70,2,7,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
5137,24,L,47,115,2,7,9,2,1,1,99,3,5,7,7,7,NA,0.1,NA
1413,290,L,46,64,3,4,1,99,2,NA,99,3,5,7,7,7,NA,NA,NA
616,464,I,6,81,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,NA
15634,128,L,47,51,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.2,NA
10917,12,I,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
15728,175,L,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
2145,957,L,9,66,3,7,1,99,4,NA,99,1,5,7,7,7,NA,NA,NA
7336,952,L,18,151,1,1,9,1,1,1,99,1,5,7,7,7,NA,5.9,NA
15221,717,L,57,101,2,1,99,NA,NA,NA,99,1,5,7,7,7,3,0.9,NA
7335,841,L,18,151,1,1,9,1,1,1,99,1,5,7,7,7,NA,4.2,NA
10929,957,L,18,151,1,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
5939,206,L,18,95,1,1,9,1,9,9,99,1,5,7,7,7,NA,5.1,NA
15725,121,L,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
9914,709,L,18,118,1,1,9,1,1,1,99,1,5,7,7,7,NA,1.4,NA
5941,167,L,18,95,1,1,9,1,9,9,99,1,5,7,7,7,NA,7.9,NA
7376,717,L,18,152,1,1,9,1,1,1,99,1,5,7,7,7,NA,3.1,NA
10984,958,L,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
10986,202,L,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
3190,480,I,81,129,2,6,4,6,9,NA,99,88,5,6,7,6,3,NA,NA
3189,760,I,81,129,2,6,4,6,9,NA,99,88,5,6,7,6,3,NA,NA
6444,640,L,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3,NA
3071,443,I,81,70,1,6,1,6,9,NA,99,88,5,7,7,7,3,NA,NA
7377,718,L,18,152,1,1,9,1,1,1,99,1,5,7,7,7,NA,2.7,NA
2817,296,L,81,117,1,6,4,6,9,NA,99,88,5,6,7,6,3,NA,NA
11207,25,L,18,152,1,1,9,1,1,1,99,1,5,7,7,7,NA,3.2,NA
10903,820,L,18,151,2,1,9,1,1,1,99,1,5,6,7,6,NA,NA,NA
1461,457,I,11,72,1,7,1,6,9,NA,99,88,5,7,7,7,NA,NA,NA
3889,844,L,81,66,1,7,8,99,9,NA,99,88,5,7,7,7,3,NA,NA
3888,291,L,81,66,1,7,8,99,9,NA,99,88,5,6,7,6,3,NA,NA
2497,757,I,79,69,1,7,8,11,9,NA,99,1,5,7,7,7,3,NA,NA
15538,293,L,47,54,99,1,9,99,NA,NA,NA,1,5,7,7,7,NA,0.3,NA
15534,115,L,47,54,99,1,9,99,NA,NA,NA,1,5,7,7,7,NA,0.4,NA
15731,180,L,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
15754,147,I,47,50,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.2,NA
15679,131,L,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
15678,398,UNK,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
3520,49,UNK,79,66,2,7,8,99,9,NA,99,1,5,7,7,7,3,NA,NA
8083,759,UNK,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
6725,319,UNK,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
13362,100,UNK,47,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
13356,955,L,45,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
7634,755,L,45,115,1,1,9,2,1,1,99,3,5,7,7,7,NA,0.5,NA
7640,747,L,47,115,1,1,9,2,1,1,99,3,5,7,7,7,NA,0.1,NA
3596,274,L,81,70,2,7,4,14,9,NA,99,1,4,7,7,7,1,NA,NA
7636,826,L,47,115,1,1,9,2,1,1,99,3,5,7,7,7,NA,0.2,NA
6291,152,L,45,120,2,3,9,1,9,9,99,88,1,7,7,7,NA,1.1,NA
1806,1222,UNK,11,44,88,7,2,11,9,NA,99,88,1,7,7,7,NA,NA,NA
7029,202,L,16,146,88,7,1,16,1,8,99,88,1,7,7,7,NA,2.5,NA
3585,860,L,81,70,1,7,4,14,9,NA,99,1,3,6,7,6,3,NA,NA
1930,936,L,11,60,2,7,1,6,9,NA,99,88,2,7,7,7,NA,NA,NA
620,21,L,6,81,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,NA
3501,42,UNK,81,70,2,6,4,6,9,NA,99,88,5,7,7,7,3,NA,NA
NA,30,E,46,9,88,6,1,99,99,99,99,88,5,7,7,7,3,0.3,NA
13251,55,UNK,46,67,1,7,1,10,9,9,99,88,5,7,7,7,NA,NA,NA
9345,859,I,11,60,88,7,1,10,1,1,99,88,5,7,7,7,NA,1,NA
617,3,L,6,81,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,NA
9389,954,L,18,70,1,5,1,4,1,2,99,2,5,7,7,7,NA,30.3,NA
7022,318,UNK,18,146,88,1,9,16,1,1,99,3,5,7,7,7,NA,5.3,NA
8216,1010,E,18,113,1,1,1,16,1,1,99,3,5,7,7,7,NA,15.7,NA
8079,750,I,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
10440,176,L,16,146,88,5,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
8081,756,I,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
12946,14,I,47,113,1,1,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
15543,297,L,47,54,99,1,9,99,NA,NA,NA,1,5,7,7,7,NA,0.3,NA
6728,438,I,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
12947,18,I,47,113,2,1,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
7180,284,L,47,113,1,1,9,16,9,9,99,3,5,7,7,7,NA,0.2,NA
551,613,L,16,60,88,6,3,14,9,NA,99,1,5,7,7,7,NA,NA,NA
8078,277,L,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
8082,740,L,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
6521,128,L,47,71,1,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
8085,716,L,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
8110,826,L,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
10971,182,L,18,152,1,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
8074,726,L,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.1,NA
15644,164,L,47,53,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.1,NA
8071,826,L,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
8076,714,L,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
6730,603,L,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
2532,143,I,81,188,1,1,8,99,9,NA,99,1,5,7,7,7,3,NA,NA
8080,755,L,47,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
2858,9,L,79,184,99,7,8,99,9,NA,99,1,5,6,7,6,3,NA,NA
3879,282,L,81,66,99,6,4,4,9,NA,99,1,5,7,7,7,3,NA,NA
7181,115,L,47,113,2,1,9,16,9,9,99,3,5,7,7,7,NA,0.2,NA
8075,728,L,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
15735,443,I,45,52,99,1,9,NA,NA,NA,NA,1,5,7,7,7,NA,0.5,NA
6792,160,L,47,113,1,1,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
